,sampleId,path,label
4838,009739,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009739.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['61', '66', '66', '500']}, {'category_id': 'sofa', 'bbox': ['131', '219', '219', '500']}]}"
4260,008567,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008567.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['122', '5', '5', '500']}]}"
3469,007000,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007000.jpg,"{'annotations': [{'category_id': 'bird', 'bbox': ['268', '220', '220', '333']}]}"
594,001180,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001180.jpg,"{'annotations': [{'category_id': 'pottedplant', 'bbox': ['175', '263', '263', '426']}, {'category_id': 'person', 'bbox': ['39', '115', '115', '500']}]}"
1561,003148,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003148.jpg,"{'annotations': [{'category_id': 'bird', 'bbox': ['281', '120', '120', '226']}, {'category_id': 'bird', 'bbox': ['104', '206', '206', '366']}, {'category_id': 'bird', 'bbox': ['355', '70', '70', '145']}, {'category_id': 'bird', 'bbox': ['1', '184', '184', '300']}, {'category_id': 'bird', 'bbox': ['37', '110', '110', '225']}, {'category_id': 'bird', 'bbox': ['342', '96', '96', '227']}]}"
604,001198,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001198.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['1', '2', '2', '372']}, {'category_id': 'person', 'bbox': ['376', '103', '103', '162']}]}"
2446,004900,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004900.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['65', '357', '357', '500']}]}"
231,000452,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000452.jpg,"{'annotations': [{'category_id': 'sofa', 'bbox': ['50', '121', '121', '338']}]}"
2748,005520,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005520.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['2', '32', '32', '434']}, {'category_id': 'car', 'bbox': ['226', '1', '1', '22']}, {'category_id': 'car', 'bbox': ['137', '3', '3', '23']}, {'category_id': 'car', 'bbox': ['182', '1', '1', '23']}, {'category_id': 'car', 'bbox': ['92', '3', '3', '25']}, {'category_id': 'car', 'bbox': ['55', '6', '6', '26']}, {'category_id': 'car', 'bbox': ['20', '8', '8', '29']}, {'category_id': 'car', 'bbox': ['1', '11', '11', '30']}]}"
4475,008986,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008986.jpg,"{'annotations': [{'category_id': 'aeroplane', 'bbox': ['79', '121', '121', '275']}]}"
2883,005797,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005797.jpg,"{'annotations': [{'category_id': 'cow', 'bbox': ['1', '107', '107', '365']}, {'category_id': 'person', 'bbox': ['93', '3', '3', '143']}]}"
2061,004155,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004155.jpg,"{'annotations': [{'category_id': 'pottedplant', 'bbox': ['114', '25', '25', '185']}]}"
1550,003123,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003123.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['93', '79', '79', '160']}, {'category_id': 'person', 'bbox': ['187', '99', '99', '165']}, {'category_id': 'person', 'bbox': ['233', '94', '94', '201']}, {'category_id': 'person', 'bbox': ['295', '115', '115', '207']}, {'category_id': 'person', 'bbox': ['337', '107', '107', '167']}, {'category_id': 'person', 'bbox': ['369', '105', '105', '234']}, {'category_id': 'person', 'bbox': ['20', '100', '100', '311']}, {'category_id': 'person', 'bbox': ['88', '126', '126', '206']}, {'category_id': 'person', 'bbox': ['100', '166', '166', '269']}, {'category_id': 'person', 'bbox': ['174', '160', '160', '246']}, {'category_id': 'person', 'bbox': ['212', '158', '158', '244']}, {'category_id': 'person', 'bbox': ['271', '166', '166', '251']}, {'category_id': 'person', 'bbox': ['314', '162', '162', '262']}, {'category_id': 'diningtable', 'bbox': ['70', '245', '245', '375']}, {'category_id': 'chair', 'bbox': ['412', '231', '231', '374']}]}"
4145,008352,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008352.jpg,"{'annotations': [{'category_id': 'aeroplane', 'bbox': ['66', '36', '36', '231']}]}"
4861,009784,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009784.jpg,"{'annotations': [{'category_id': 'train', 'bbox': ['1', '98', '98', '363']}]}"
1688,003405,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003405.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['49', '121', '121', '248']}]}"
2033,004098,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004098.jpg,"{'annotations': [{'category_id': 'chair', 'bbox': ['263', '167', '167', '333']}, {'category_id': 'diningtable', 'bbox': ['220', '185', '185', '330']}, {'category_id': 'person', 'bbox': ['193', '116', '116', '283']}]}"
4477,008991,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008991.jpg,"{'annotations': [{'category_id': 'tvmonitor', 'bbox': ['302', '85', '85', '159']}, {'category_id': 'chair', 'bbox': ['308', '249', '249', '375']}]}"
3739,007548,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007548.jpg,"{'annotations': [{'category_id': 'aeroplane', 'bbox': ['61', '80', '80', '209']}]}"
1523,003062,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003062.jpg,"{'annotations': [{'category_id': 'pottedplant', 'bbox': ['173', '36', '36', '375']}, {'category_id': 'pottedplant', 'bbox': ['1', '1', '1', '175']}]}"
4071,008196,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008196.jpg,"{'annotations': [{'category_id': 'chair', 'bbox': ['206', '103', '103', '227']}, {'category_id': 'person', 'bbox': ['1', '92', '92', '273']}, {'category_id': 'pottedplant', 'bbox': ['394', '115', '115', '230']}]}"
2613,005234,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005234.jpg,"{'annotations': [{'category_id': 'aeroplane', 'bbox': ['65', '105', '105', '294']}]}"
4712,009474,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009474.jpg,"{'annotations': [{'category_id': 'tvmonitor', 'bbox': ['142', '1', '1', '365']}]}"
790,001573,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001573.jpg,"{'annotations': [{'category_id': 'cat', 'bbox': ['174', '105', '105', '273']}]}"
768,001533,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001533.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['99', '134', '134', '292']}, {'category_id': 'person', 'bbox': ['254', '179', '179', '375']}, {'category_id': 'person', 'bbox': ['3', '232', '232', '367']}]}"
711,001412,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001412.jpg,"{'annotations': [{'category_id': 'horse', 'bbox': ['179', '101', '101', '285']}]}"
2587,005184,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005184.jpg,"{'annotations': [{'category_id': 'pottedplant', 'bbox': ['358', '178', '178', '269']}, {'category_id': 'chair', 'bbox': ['179', '301', '301', '375']}, {'category_id': 'chair', 'bbox': ['167', '262', '262', '375']}, {'category_id': 'person', 'bbox': ['257', '177', '177', '356']}, {'category_id': 'person', 'bbox': ['294', '127', '127', '312']}, {'category_id': 'person', 'bbox': ['181', '178', '178', '375']}]}"
1283,002577,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002577.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['28', '54', '54', '311']}]}"
1351,002716,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002716.jpg,"{'annotations': [{'category_id': 'bus', 'bbox': ['8', '181', '181', '296']}, {'category_id': 'bus', 'bbox': ['8', '109', '109', '218']}, {'category_id': 'bus', 'bbox': ['74', '67', '67', '186']}, {'category_id': 'bus', 'bbox': ['107', '49', '49', '159']}, {'category_id': 'bus', 'bbox': ['415', '298', '298', '375']}, {'category_id': 'bus', 'bbox': ['295', '307', '307', '375']}]}"
1849,003734,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003734.jpg,"{'annotations': [{'category_id': 'horse', 'bbox': ['274', '184', '184', '265']}, {'category_id': 'person', 'bbox': ['155', '91', '91', '268']}, {'category_id': 'horse', 'bbox': ['83', '145', '145', '429']}]}"
4875,009812,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009812.jpg,"{'annotations': [{'category_id': 'sofa', 'bbox': ['2', '308', '308', '462']}, {'category_id': 'diningtable', 'bbox': ['98', '340', '340', '499']}]}"
1177,002349,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002349.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['159', '164', '164', '242']}]}"
2186,004403,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004403.jpg,"{'annotations': [{'category_id': 'bird', 'bbox': ['162', '29', '29', '316']}]}"
3087,006211,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006211.jpg,"{'annotations': [{'category_id': 'cat', 'bbox': ['151', '239', '239', '283']}]}"
4386,008800,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008800.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['39', '9', '9', '308']}]}"
2795,005616,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005616.jpg,"{'annotations': [{'category_id': 'boat', 'bbox': ['36', '78', '78', '175']}]}"
2400,004809,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004809.jpg,"{'annotations': [{'category_id': 'cat', 'bbox': ['77', '4', '4', '333']}]}"
4132,008328,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008328.jpg,"{'annotations': [{'category_id': 'dog', 'bbox': ['137', '164', '164', '428']}]}"
2355,004729,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004729.jpg,"{'annotations': [{'category_id': 'motorbike', 'bbox': ['9', '62', '62', '329']}]}"
4332,008686,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008686.jpg,"{'annotations': [{'category_id': 'tvmonitor', 'bbox': ['139', '57', '57', '137']}, {'category_id': 'bottle', 'bbox': ['241', '159', '159', '316']}]}"
2642,005291,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005291.jpg,"{'annotations': [{'category_id': 'chair', 'bbox': ['406', '203', '203', '303']}, {'category_id': 'chair', 'bbox': ['3', '206', '206', '373']}, {'category_id': 'person', 'bbox': ['31', '13', '13', '375']}, {'category_id': 'person', 'bbox': ['379', '45', '45', '138']}, {'category_id': 'person', 'bbox': ['462', '43', '43', '123']}, {'category_id': 'person', 'bbox': ['430', '43', '43', '128']}]}"
3093,006231,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006231.jpg,"{'annotations': [{'category_id': 'pottedplant', 'bbox': ['39', '128', '128', '500']}]}"
1612,003251,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003251.jpg,"{'annotations': [{'category_id': 'diningtable', 'bbox': ['120', '159', '159', '340']}, {'category_id': 'chair', 'bbox': ['258', '158', '158', '283']}, {'category_id': 'chair', 'bbox': ['109', '174', '174', '330']}, {'category_id': 'chair', 'bbox': ['135', '148', '148', '233']}]}"
1322,002654,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002654.jpg,"{'annotations': [{'category_id': 'sofa', 'bbox': ['121', '248', '248', '374']}]}"
4303,008646,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008646.jpg,"{'annotations': [{'category_id': 'chair', 'bbox': ['305', '69', '69', '276']}]}"
4346,008714,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008714.jpg,"{'annotations': [{'category_id': 'aeroplane', 'bbox': ['15', '68', '68', '293']}]}"
2182,004399,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004399.jpg,"{'annotations': [{'category_id': 'cow', 'bbox': ['240', '150', '150', '229']}]}"
421,000835,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000835.jpg,"{'annotations': [{'category_id': 'train', 'bbox': ['207', '118', '118', '235']}]}"
2584,005178,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005178.jpg,"{'annotations': [{'category_id': 'tvmonitor', 'bbox': ['91', '33', '33', '375']}]}"
113,000231,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000231.jpg,"{'annotations': [{'category_id': 'bus', 'bbox': ['87', '110', '110', '206']}]}"
2261,004543,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004543.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['13', '45', '45', '333']}]}"
1138,002258,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002258.jpg,"{'annotations': [{'category_id': 'tvmonitor', 'bbox': ['194', '78', '78', '231']}]}"
2500,005012,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005012.jpg,"{'annotations': [{'category_id': 'dog', 'bbox': ['2', '277', '277', '500']}, {'category_id': 'person', 'bbox': ['190', '3', '3', '498']}]}"
871,001722,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001722.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['206', '185', '185', '370']}, {'category_id': 'person', 'bbox': ['1', '285', '285', '375']}]}"
4343,008708,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008708.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['293', '206', '206', '219']}, {'category_id': 'person', 'bbox': ['123', '177', '177', '375']}]}"
4623,009276,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009276.jpg,"{'annotations': [{'category_id': 'dog', 'bbox': ['26', '271', '271', '497']}]}"
2154,004337,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004337.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['357', '173', '173', '244']}, {'category_id': 'car', 'bbox': ['202', '173', '173', '217']}, {'category_id': 'car', 'bbox': ['153', '171', '171', '211']}, {'category_id': 'car', 'bbox': ['125', '172', '172', '206']}, {'category_id': 'car', 'bbox': ['86', '168', '168', '205']}, {'category_id': 'car', 'bbox': ['57', '168', '168', '198']}, {'category_id': 'car', 'bbox': ['36', '171', '171', '195']}, {'category_id': 'car', 'bbox': ['20', '170', '170', '190']}, {'category_id': 'car', 'bbox': ['3', '174', '174', '189']}]}"
3782,007625,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007625.jpg,"{'annotations': [{'category_id': 'dog', 'bbox': ['253', '135', '135', '250']}, {'category_id': 'person', 'bbox': ['263', '84', '84', '373']}, {'category_id': 'person', 'bbox': ['118', '79', '79', '319']}]}"
4864,009788,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009788.jpg,"{'annotations': [{'category_id': 'bicycle', 'bbox': ['58', '62', '62', '337']}]}"
1046,002071,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002071.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['72', '116', '116', '201']}, {'category_id': 'person', 'bbox': ['281', '104', '104', '204']}, {'category_id': 'horse', 'bbox': ['85', '133', '133', '236']}, {'category_id': 'horse', 'bbox': ['146', '123', '123', '279']}, {'category_id': 'person', 'bbox': ['370', '156', '156', '203']}, {'category_id': 'horse', 'bbox': ['339', '172', '172', '216']}, {'category_id': 'horse', 'bbox': ['226', '138', '138', '249']}]}"
2972,005974,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005974.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['142', '149', '149', '268']}]}"
874,001735,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001735.jpg,"{'annotations': [{'category_id': 'chair', 'bbox': ['92', '83', '83', '375']}]}"
249,000488,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000488.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['34', '102', '102', '315']}]}"
75,000149,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000149.jpg,"{'annotations': [{'category_id': 'pottedplant', 'bbox': ['114', '2', '2', '361']}]}"
4847,009757,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009757.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['10', '75', '75', '253']}]}"
3551,007181,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007181.jpg,"{'annotations': [{'category_id': 'dog', 'bbox': ['103', '172', '172', '292']}]}"
2507,005025,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005025.jpg,"{'annotations': [{'category_id': 'sofa', 'bbox': ['12', '85', '85', '364']}, {'category_id': 'person', 'bbox': ['196', '78', '78', '234']}, {'category_id': 'person', 'bbox': ['273', '107', '107', '220']}, {'category_id': 'person', 'bbox': ['214', '37', '37', '108']}]}"
1543,003104,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003104.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['64', '71', '71', '368']}]}"
3529,007135,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007135.jpg,"{'annotations': [{'category_id': 'aeroplane', 'bbox': ['206', '113', '113', '151']}]}"
2596,005200,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005200.jpg,"{'annotations': [{'category_id': 'cat', 'bbox': ['97', '12', '12', '144']}]}"
2627,005261,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005261.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['323', '182', '182', '375']}, {'category_id': 'person', 'bbox': ['88', '165', '165', '268']}, {'category_id': 'person', 'bbox': ['1', '145', '145', '375']}, {'category_id': 'person', 'bbox': ['207', '60', '60', '262']}, {'category_id': 'sofa', 'bbox': ['116', '257', '257', '375']}]}"
3155,006364,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006364.jpg,"{'annotations': [{'category_id': 'horse', 'bbox': ['39', '143', '143', '344']}, {'category_id': 'person', 'bbox': ['386', '173', '173', '214']}]}"
2414,004838,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004838.jpg,"{'annotations': [{'category_id': 'sofa', 'bbox': ['3', '108', '108', '336']}]}"
4941,009941,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009941.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['232', '67', '67', '239']}, {'category_id': 'person', 'bbox': ['101', '41', '41', '240']}, {'category_id': 'person', 'bbox': ['51', '61', '61', '240']}, {'category_id': 'person', 'bbox': ['2', '41', '41', '240']}, {'category_id': 'person', 'bbox': ['267', '46', '46', '166']}, {'category_id': 'person', 'bbox': ['209', '52', '52', '95']}, {'category_id': 'person', 'bbox': ['221', '50', '50', '96']}, {'category_id': 'person', 'bbox': ['229', '52', '52', '98']}, {'category_id': 'person', 'bbox': ['238', '49', '49', '71']}]}"
1063,002097,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002097.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['93', '3', '3', '279']}]}"
2041,004114,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004114.jpg,"{'annotations': [{'category_id': 'cat', 'bbox': ['8', '142', '142', '318']}]}"
4697,009435,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009435.jpg,"{'annotations': [{'category_id': 'chair', 'bbox': ['376', '141', '141', '294']}]}"
1305,002620,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002620.jpg,"{'annotations': [{'category_id': 'cat', 'bbox': ['42', '222', '222', '421']}]}"
3645,007357,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007357.jpg,"{'annotations': [{'category_id': 'boat', 'bbox': ['266', '154', '154', '181']}, {'category_id': 'boat', 'bbox': ['136', '154', '154', '176']}]}"
3666,007397,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007397.jpg,"{'annotations': [{'category_id': 'bird', 'bbox': ['229', '175', '175', '200']}, {'category_id': 'bird', 'bbox': ['20', '369', '369', '405']}, {'category_id': 'bird', 'bbox': ['138', '439', '439', '486']}, {'category_id': 'bird', 'bbox': ['281', '310', '310', '337']}]}"
4936,009931,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009931.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['135', '159', '159', '250']}, {'category_id': 'horse', 'bbox': ['180', '158', '158', '189']}, {'category_id': 'horse', 'bbox': ['226', '131', '131', '172']}, {'category_id': 'horse', 'bbox': ['332', '103', '103', '161']}]}"
1520,003055,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003055.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['171', '129', '129', '190']}]}"
769,001534,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001534.jpg,"{'annotations': [{'category_id': 'diningtable', 'bbox': ['1', '305', '305', '375']}, {'category_id': 'chair', 'bbox': ['82', '267', '267', '325']}, {'category_id': 'chair', 'bbox': ['1', '270', '270', '314']}, {'category_id': 'chair', 'bbox': ['166', '199', '199', '281']}, {'category_id': 'chair', 'bbox': ['113', '184', '184', '242']}, {'category_id': 'sofa', 'bbox': ['186', '194', '194', '241']}]}"
4785,009628,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009628.jpg,"{'annotations': [{'category_id': 'sofa', 'bbox': ['1', '179', '179', '375']}, {'category_id': 'person', 'bbox': ['78', '116', '116', '375']}]}"
1564,003153,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003153.jpg,"{'annotations': [{'category_id': 'diningtable', 'bbox': ['1', '231', '231', '375']}, {'category_id': 'person', 'bbox': ['154', '132', '132', '236']}, {'category_id': 'person', 'bbox': ['358', '219', '219', '368']}]}"
4434,008897,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008897.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['182', '79', '79', '336']}, {'category_id': 'chair', 'bbox': ['295', '41', '41', '220']}]}"
1519,003052,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003052.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['2', '47', '47', '333']}, {'category_id': 'person', 'bbox': ['225', '201', '201', '333']}, {'category_id': 'person', 'bbox': ['256', '47', '47', '195']}, {'category_id': 'person', 'bbox': ['468', '53', '53', '210']}, {'category_id': 'car', 'bbox': ['3', '58', '58', '169']}, {'category_id': 'car', 'bbox': ['111', '56', '56', '127']}]}"
3447,006964,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006964.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['338', '104', '104', '375']}, {'category_id': 'person', 'bbox': ['104', '228', '228', '375']}, {'category_id': 'person', 'bbox': ['38', '36', '36', '371']}, {'category_id': 'person', 'bbox': ['147', '39', '39', '169']}, {'category_id': 'person', 'bbox': ['191', '94', '94', '320']}, {'category_id': 'person', 'bbox': ['266', '71', '71', '243']}, {'category_id': 'pottedplant', 'bbox': ['1', '1', '1', '375']}]}"
76,000151,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000151.jpg,"{'annotations': [{'category_id': 'bottle', 'bbox': ['153', '136', '136', '264']}]}"
4625,009280,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009280.jpg,"{'annotations': [{'category_id': 'bicycle', 'bbox': ['3', '1', '1', '332']}]}"
3825,007717,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007717.jpg,"{'annotations': [{'category_id': 'bottle', 'bbox': ['4', '112', '112', '296']}]}"
670,001339,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001339.jpg,"{'annotations': [{'category_id': 'dog', 'bbox': ['52', '11', '11', '337']}]}"
255,000504,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000504.jpg,"{'annotations': [{'category_id': 'cow', 'bbox': ['341', '102', '102', '406']}, {'category_id': 'person', 'bbox': ['2', '44', '44', '120']}, {'category_id': 'person', 'bbox': ['29', '42', '42', '64']}]}"
2589,005188,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005188.jpg,"{'annotations': [{'category_id': 'motorbike', 'bbox': ['9', '19', '19', '354']}]}"
1170,002331,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002331.jpg,"{'annotations': [{'category_id': 'horse', 'bbox': ['138', '87', '87', '333']}, {'category_id': 'person', 'bbox': ['222', '54', '54', '333']}, {'category_id': 'car', 'bbox': ['2', '56', '56', '103']}, {'category_id': 'car', 'bbox': ['70', '52', '52', '101']}, {'category_id': 'car', 'bbox': ['167', '59', '59', '96']}, {'category_id': 'car', 'bbox': ['224', '57', '57', '99']}, {'category_id': 'car', 'bbox': ['292', '54', '54', '97']}]}"
1033,002041,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002041.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['40', '161', '161', '300']}]}"
589,001169,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001169.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['107', '43', '43', '181']}, {'category_id': 'chair', 'bbox': ['309', '173', '173', '227']}, {'category_id': 'chair', 'bbox': ['12', '92', '92', '212']}, {'category_id': 'chair', 'bbox': ['118', '87', '87', '134']}, {'category_id': 'chair', 'bbox': ['22', '131', '131', '262']}, {'category_id': 'chair', 'bbox': ['89', '78', '78', '135']}, {'category_id': 'chair', 'bbox': ['16', '63', '63', '87']}, {'category_id': 'chair', 'bbox': ['1', '83', '83', '138']}, {'category_id': 'person', 'bbox': ['237', '124', '124', '279']}, {'category_id': 'person', 'bbox': ['103', '120', '120', '289']}, {'category_id': 'diningtable', 'bbox': ['2', '278', '278', '333']}]}"
